Name,url,keywords
Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,https://www.imdb.com/title/tt11032374/,"based on manga, anime animation, mature animation, for grown ups animation, supernatural fantasy, based on tv series, animal mask, anime, demon, good versus evil, katana sword, punctuation in title, steam locomotive, supernatural power, weird eyes, arm cut off, bare chested male, black magic, bleeding, bleeding to death, blood, bloody face, blood splatter, brutality, colon in title, crow, cruelty, crying, danger, dark fantasy, dark power, dawn, death, decapitation, demon hunter, demon slayer, dream, dream sequence, dreaming, dual wielding swords, dying, enemy, evil, evil power, eyeball, fiend, fight, fight to the death, flashback, gore, guilt, head blown off, hostility, human versus demon, ice pick, inside the mind, knocked unconscious, magic, martial arts, monster, night, power, quick draw, rage, rampage, regeneration, regret, rejection, rescue, sadism, sadist, severed head, showdown, snow, sunrise, super speed, superhuman speed, surrealism, tears, ticket, tragic hero, violence, train movie, train, die hard scenario, 20th century, 1910s, family relationships, journey, mission, shonen anime animation, shounen, swordsman, japanese comics literature on screen, sword, edged weapon, melee weapon, close quarters combat, asia, vehicle"
Rashomon,https://www.imdb.com/title/tt0042876/,"unreliable narration, contradictory accounts, multiple perspectives, story told from different perspectives, medium, eye witness account, heavy rain, loss of faith, distrust, testimony, woodcutter, bandit, forest, truth, abandoned baby, dagger, katana sword, rape, 8th century, early middle ages, middle ages, kansai, honshu, ruins, city gate, discovering a corpse, hat, woman's hat, katsura river, river, bow and arrow, horseback riding, afternoon, swordsman, sneak attack, pine tree, crying, crying woman, death of husband, womanizer, suicide attempt, reference to hell, medieval times, river bank, veiled woman, tied to a tree, adoption of orphan, husband wife relationship, knife as weapon, woman blamed, implied rape, crying baby, name calling, 12th century, bare chested man, kyoto japan, love, sex, reference to a courthouse, ruined building, storytelling, kurosawa and mifune, husband, samurai action, period drama, samurai, murder, priest, trial, lie, dead body, japanese, sword, japan, suicide, sword fight, psychic, dishonesty, honesty, humanism, existentialism, duel, corpse, eyewitness, ruin, gate, downpour, feudal japan, multiple endings, three versions of same story, martial arts, unreliable flashback, one word title, based on short story, flashback, woods, tanto, katana, horse, jidai geki"
Dial M for Murder,https://www.imdb.com/title/tt0046912/,"blackmail, key, wrongful conviction, capital punishment, framed for murder, hidden key, blonde, greed, murder, alibi, love letter, apartment, inheritance, investigation, destroying evidence, adultery, plot to murder wife, husband wife relationship, self defense, police inspector, mind game, london england, director cameo, attempted murder, based on play, overhead camera shot, scarf, american abroad, telephone booth, cuckold, adulterous wife, kiss, corpse, hiding behind a curtain, 3 dimensional, 3d, scene of the crime, tennis, letter, writer, marriage, tennis player, money, guilt, raincoat, false accusation of murder, dinner party, planting evidence, fireplace, nightgown, deception, lie, wiping off fingerprints, gloves, telephone call, stockings, stabbed with scissors, murder disguised as robbery gone wrong, frame up, fortune hunter, confession, woman in jeopardy, police detective, stabbed in the back, suspense, trial, stag party, former athlete, extramarital affair, scissors, strangulation, surprise ending, blockbuster, death penalty, police officer, screenplay adapted by author, hired assassin, man carries a woman's handbag, wrongful accusation, burning a scarf in a fireplace, combing one's mustache, single location, psychotronic film, hitchcock and kelly, hitchcock and cummings, hitchcock and j. williams, murder play, england, united kingdom, husband, wife, straying husband, evidence, handbag, police, inspector, sporting goods salesman, fraud, drinking wine, newspaper headline"
Yojimbo,https://www.imdb.com/title/tt0055630/,"samurai, gang war, tough guy, revolver, bodyguard, small town, mother son reunion, rivalry, 19th century, ronin, swordsman, showdown, one man army, one against many, man with no name, anti hero, double cross, betrayal, mercenary, sword fight, year 1860, gangster, heroic outlaw, outlaw gang, vigilantism, corrupt cop, gratitude, husband wife reunion, woman in jeopardy, mistress, corruption, shot to death, old man, courage, crime boss, massacre, 1860s, gang, japan, fight, arm cut off, disarming someone, duel, one word title, good versus evil, samurai warrior, ravaged town, righteous rage, kindness, honor, rescue, katana sword, murder, torture, prisoner exchange, severed arm, violence, tokugawa shogunate, edo period, comic relief, funeral, village, father son relationship, prayer drum, sake, held at gunpoint, henchman, breaking a bottle over someone's head, captive, coward, cuckold, dying man, hiding in a trunk, leaf, blood splatter, drunkenness, tattoo, battle, insanity, quick draw, brother brother relationship, boy, kidnapped wife, female tied up, damsel in distress, producer writer director editor, crime lord, kimono, blood pool, constable, silk merchant, mulberry plantation, inspector, farmer, gambling debt, safe house, chattel slavery, warehouse fire, brewery, hiding in a coffin"
Children of Heaven,https://www.imdb.com/title/tt0118849/,"lost shoe, brother sister relationship, tehran iran, slow motion scene, shoe, school, race, hijab, school recess, late for school, poverty, running, father son relationship, family relationships, foot race, bicycle accident, cobbler the shoemaker, low budget film, watching tv, subtitled scene, gardening, class, schoolyard, little girl, riding a bicycle, blackboard, little boy, video camera, long distance race, listening to a radio, bullhorn, trophy, underwater scene, salt, gutter, fingernail, brake failure, ramsar iran, time watch, holiday camp, goldfish, ceremony, soccer, garbage collector, laundry, baby, rug, tea, coupon, pencil, ballpoint pen, socks, soaking feet, victory, winner, blister, slipper, jumping, river, bridge, lake, water, racing, friend, distance running, photographer, camera, long distance runner, secret, love, promise, commitment, perseverance, liar, lie, neighbor, landlord, storm, lightning, rain, honor, shoe repair, trust, mosque, husband wife relationship, classroom, teacher student relationship, crying, street life, religion, iranian, iran, urban setting, search, relay race, prize, mother son relationship, mother daughter relationship, intrigue, girl"
The Treasure of the Sierra Madre,https://www.imdb.com/title/tt0040897/,"mexico, gold, 1920s, prospector, sierra madre mountains, tampico mexico, greed, prospecting, campfire, gold mine, paranoia, desert, national film registry, tamaulipas mexico, lottery, coin, pickaxe, mining claim, ambush, american expatriate, irony, breaking the fourth wall, sick child, famous score, wager, sleep deprivation, double cross, panhandling, loyalty, latin america, famous line, jig, intergenerational friendship, tragedy drama, bandit, oil rig, village, shoeshine, robbery, resuscitation, pyrite, oil well, medicine man, lottery ticket, letter, honesty, hat, harmonica, hammock, gringo, dust storm, cave in, train, scam, con artist, bar, barbershop, bar fight, wilderness, murder, shootout, firing squad, male bonding, sombrero, machete, haircut, gold fever, flophouse, burro, mining, gila monster, based on novel, federale, execution, son directs father, killing an animal, bean, talking to oneself, place name in title, six word title, director cameo appearance, reading aloud, white suit, tepehuan, gratitude, trust, revolver, partnership, long underwear, left for dead, shoe, ferry boat, gold dust, being followed, weighing scales, water fountain, water bag, train conductor, torch, tobacco"
A Man Escaped,https://www.imdb.com/title/tt0049902/,"prison, 1940s, escape from prison, attempted escape, escape, french resistance, prison cell, resistance fighter, escape plan, bible, world war two, religion, based on true story, crying, weeping man, minimalism, france, or as title separator, all male cast, first person narration, title same as book, claim in title, prison drama, nazi, death sentence, spoon, execution, climbing a rope, riding a bicycle, murder, washroom, priest, teenage boy, teenager, hole in sock, prison guard, prison setting, peephole, neighbor, christian, shooting, pin, voice over narration, bloody face, spitting on someone, gestapo, arrest, year 1943, lyon france, german occupation of france, occupied country, very little dialogue, train, rope"
The Kid,https://www.imdb.com/title/tt0012349/,"the little tramp character, 1910s, social worker, thief, child, baby, semi autobiographical, broken window, foundling, national film registry, theft, doctor, pancake, smoking in bed, hospital, charity hospital, briefcase, baby carriage, police chase, thrown out of a car, chauffeur, pickpocket, sharing a bed, mansion, cigar smoking, cigarette smoking, blockbuster, paternity, generosity, heart of gold, california, child born out of wedlock, poverty, melodrama, directed by star, dream sequence, class differences, mother son relationship, orphanage, actress, music score composed by director, slapstick comedy, surprise ending, star, mustache, broken chair, stairwell, baton twirling, fight, driver, inn, coin, scam, kidnapping, kiosk, dawn, flower, object in nose, fake angel wings, winking, archway, handshake, compassion, police officer, car theft, homeless shelter, hit with a brick, flirting, newspaper ad, tearjerker, buddy comedy, kids family, domestic drama, apartment, public domain, medical examination, bouquet, shooting, sick child, window smashing, missing child, stepfather, rooftop, shoe, title appears in text, suicide attempt, bully, devil, angel, title spoken by character"
"Monsters, Inc.",https://www.imdb.com/title/tt0198781/,"monster world, monster, human nonhuman relationship, portal door, scream, computer animation, factory, heartfelt, original story, mike wazowski character, james p. sullivan character, city, paperwork, employee, tv commercial, one eyed monster, laughter, machine, energy crisis, human, friend, rival, little girl, interspecies friendship, baby talk, toddler, cgi animation, green skin, blue fur, friendship, portal, parallel world, furry monster, kidnapping, conspiracy, abominable snowman character, logo, tv news, bloopers during credits, thought dead, saying boo, psychotronic film, 2000s, birthday, birthday dinner, lie, lifting someone into the air, lifting a female into the air, no opening credits, slow motion scene, male protagonist, door to another world, girl, title directed by male, title written by male, pixar, watching tv, work, furry, part of duology, buddy movie, slimehouse, shrekcore, creature feature, monster movie, cg animation, buddy comedy, family comedy, urban adventure, abbreviation in title, restroom, flushed down a toilet, interdimensional travel, disguise, 3d, human disguised as monster, parallel universe, belching, roar, screaming, crying, good versus evil, air horn, children, a113, hit with a shovel, power, autograph, interspecies relationship, villain, bedroom, blowing raspberry, opposites attract, monster costume, running gag, hide and seek, twist villain, yeti, burping, octopus monster"
Fargo,https://www.imdb.com/title/tt0116282/,"dark comedy, botched crime, car salesman, fargo north dakota, one word title, snow, police, car dealer, minnesota, minneapolis minnesota, kidnapping, neo noir, americana, murder, blood, cigarette smoking, cabin, police officer, sex scene, small town, north dakota, blood splatter, ransom, pregnancy, place name in title, 1980s, cult film, famous score, corpse, broken television, bar, severed leg, native american, falling down stairs, frozen lake, father son relationship, greed, restaurant, motel, arrest, hiding in a bathroom, police chief, double cross, car chase, location in title, marriage, statue, gunshot wound, shot in the face, shot in the back, psychopath, mirror, winter, dysfunctional family, produced by director, national film registry, bag over head, artist, buffet, fraud, ski mask, woodchipper, auto mechanic, belt whipping, parking garage, mechanic, body in a chipper, strangulation, death threat, ex convict, shower curtain, dismemberment, hyperrealism, prostitute, suitcase full of money, car accident, home invasion, police officer killed, child swearing, vulgarity, crime scene, parking attendant, lie, independent film, bismarck north dakota, female nudity, male nudity, tied up, cult director, knitting, fast food restaurant, diner, crush, mother son relationship, dual protagonist, tv dinner, pistol, hidden gun, premarital sex, father daughter relationship"
Trainspotting,https://www.imdb.com/title/tt0117951/,"filthy toilet, scotland, scottish, voice over narration, toilet, dark comedy, 1990s, scottish accent, edinburgh scotland, male nudity, drugs, drug culture, male frontal nudity, heroin, female nudity, end credits roll call, scotsman, british, sex tape, self narration, female frontal nudity, sexual humor, female rear nudity, female full frontal nudity, male full frontal nudity, heroin addict, covered in feces, female pubic hair, drug addiction, one word title, cult film, schoolgirl, bedroom, drug, british comedy, f word, baby, blood, profanity, swearing, dog, europe, england, videotape, vcr, underage sex, cult classic, abbey road album cover recreation, drug dealer, female topless nudity, breasts, graphic nudity, sex scene, depression, human feces, marijuana, london england, death of friend, based on novel, schoolgirl uniform, pubic hair, death of a baby, hallucination, gay kiss, heroin withdrawal, barefoot male, sex in a car, beaten with a billiard cue, suitcase full of money, sharing a cigarette, airsoft rifle, view through rifle scope, dog attack, smashing a car window, unintelligible dialogue with subtitles, caught shoplifting, hit by a car, court ruling, screaming man, bedsit, voice over letter, sharing a bed, grabbed by the throat, locker, jailbait, sex with a minor, duffel bag, anti hero, violence, character's point of view camera shot, subjective camera, foot chase, porn magazine, alcohol, betrayal, beating, bar fight, brawl, comic relief, cleavage"
Memories of Murder,https://www.imdb.com/title/tt0353969/,"1980s, neo noir, police, anti hero, criminal investigation, mysterious killer, police detective, police investigation, suspect, serial killer, police violence, torture, false accusation, serial murder, corrupt cop, based on true story, false evidence, country life, criminal, demonstration, rainy night, revolver, thug, female police officer, foot chase, countryside, city country contrast, pop song, police brutality, rape, year 2003, ditch, masturbation, lingerie, police incompetence, schoolgirl, red underwear, mine, factory, autopsy, school, dark comedy, south korea, police chief, violence, hit by a train, train tunnel, tunnel, dna test, radio, vomiting, year 1986, true crime, police procedural, wrongful arrest, rumor, red dress, rain, police surveillance, murder suspect, murder investigation, forced confession, footprint, unsolved crime, korean history, fight, shooting, barefoot female, reference to pubic hair, nightclub, song played on radio, tetanus, looking at the camera, ends with character looking at camera, epilogue, reference to nike, male police officer, police officer, republic of korea, south korean police, field, dead body, drain pipe, police interrogation, nude corpse, woman with hands tied behind back, rape and murder, montage, crime scene, dead body in a field, sex scene, woman on top, nudity, female nudity, rear nudity, prostitute, amusement arcade, disfigured face, misunderstanding, handcuffed to a car"
"Paris, Texas",https://www.imdb.com/title/tt0087884/,"desert, possessive love, father son relationship, motel, amnesia, title spoken by character, surrealism, walking in the desert wearing a suit, vacant lot, cigarette smoking, memory, state name in title, texas, wandering, reunion, peep show, place name in title, rental car, monologue, mojave desert, paris texas, motel room, hardware store, water left running, new clothes, walking in a desert, german doctor, country doctor, smoking on a plane, ice box, country road, desert road, desert walker, walking across desert, missing father, walking on train tracks, driving in the rain, vacancy sign, diner, train track, gas station, product placement, breaking a rule, vacant land, airline passenger, broken truck, mustached man, red shoes, cowboy boots, view through binoculars, cactus, potted cactus, school crossing, blond boy, truck stop, road trip, super 8, aquarium, putting a child to bed, uncle and nephew, uncle nephew relationship, standing on a bridge, schoolyard, highway bridge, reference to mexico, reference to the big bang, collect call, collect telephone call, sleeping boy, drive in, sound check, vending machine, graffiti, minidress, pink dress, red telephone, hotel bathroom, mother son reunion, german in america, on the road, drift, drifter, wanderer, barren land, landscape, barren landscape, dust, sand, dune, barren desert, yucca, hotel room, road, trip, rented car, neon, neon light, airplane boarding, emotion, fear of flight"
How to Train Your Dragon,https://www.imdb.com/title/tt0892769/,"dragon, viking, father son relationship, village, dreamworks, how to train your dragon, island, ship, training, flying dragon, sheep, dreamworks animation, female warrior, warrior, combat, blacksmith, battle, friendship, flying, competition, cage, giant creature, tough girl, strong man, helmet, hook for a hand, single parent, axe, explosion, coming of age, teenage hero, no title at beginning, armada, aurora borealis, artificial leg, amputee, no opening credits, teenage boy, teenage girl, computer animation, studio logo segues into film, wing, spear, pit, fire pit, jaw, freckles, spot, cruise, ale, sea, tankard, pasture, grazing, beer, bridge, boulder, horn, norseman, beard, bearded man, tribe, chief, fur, fur coat, meeting, anvil, argument, pillar, bangs, miniskirt, sword sharpener, anger, silhouette, tale, childhood memory, imitating an accent, skills need to be sharpened, open pit fire, sneaking in, stairs, walking upstairs, fat boy, mace, trainer, trainee, injury, injured animal, scale, thunder, manual, bench, communal dining hall, candle, candlelight, reading by candlelight, rune, sail, keel, oar"
"Three Billboards Outside Ebbing, Missouri",https://www.imdb.com/title/tt5027774/,"billboard, small town, death of daughter, ambiguous ending, thrown through a window, anger, violence, fire, revenge, suicide by gunshot, loss of daughter, molotov cocktail, police brutality, suicide, coughing up blood, pancreatic cancer, pool hall, police station, dark comedy, rape, american flag, arson, suicide note, reference to oscar wilde, cancer patient, gay slur, advertising agency, single mother, gift shop, racist cop, female protagonist, reference to donald sutherland, billboard on fire, feet on desk, hoodie, older man younger woman relationship, tv news, gun, police badge, cruelty, idaho, horse, grief, catholic priest, throwing someone out a window, breaking a glass door, fire extinguisher, overhearing a conversation, secretary, defenestration, anguish, melancholy, gloom, rural road, missouri, united states of america, police, male police officer, police officer, location in title, city name in title, drinking beer, cigarette smoking, verbal abuse, flashback, bag over head, horse stable, desk sergeant, reference to william shakespeare, restaurant, racial slur, burn victim, ex husband ex wife relationship, interracial friendship, alcoholic cop, small town police chief, singing in a car, teenage boy, teenage girl, mother son relationship, mother daughter relationship, kicked in the face, grieving mother, suicide of husband, throwing a can, novocaine, listening to music on headphones, knife held to throat, man on fire, dentist, hospital, deer, family dinner, easter sunday, reading a comic book, female reporter, voice over letter, racism, black american, police violence"
Room,https://www.imdb.com/title/tt3170832/,"escape, kidnapping, mother son relationship, unlawful confinement, locked in a room, female protagonist, rape, based on novel, room, mother daughter relationship, confinement, tooth, birthday, father daughter relationship, little boy, rolled up in a carpet, isolation, pickup truck, child protagonist, rescue, shed, boy, freedom, captivity, child born of rape, divorce, police search, wool hat, news report, birthday cake, carpet, backyard, police, hospital, title spoken by character, no opening credits, abduction, child abuse, pretending to be dead, child psychiatrist, lego, dental problem, stop sign, craft, egg, interview, one word title, breast feeding, vomiting, grandmother, grandfather, basement, ice skating rink, mental illness, yoga, cabin fever, bedwetting, singing, singing girl, dream, nightmare, faking sick, whispering, whispering in someone's ear, psychological drama, toy pickup truck, watching a cartoon on tv, remote controlled toy truck, face mask, narrated by a boy, cartoon on tv, false imprisonment, family relationships, little boy with long hair, boy with long hair, 5 year old, 5 year old boy, boy wears underwear, boy brushes his teeth, boy bath scene, bath tub scenes, bath, boy wears pajamas, bare chested boy, barefoot boy, shower scene, boy shower scene, son snuggling with mother, boy in a shower, suicide attempt, faking death, 2000s, 21st century, stand alone movie without sequel, skylight, incarceration, screenplay adapted by author, f rated, illness, bathtub"
"Lock, Stock and Two Smoking Barrels",https://www.imdb.com/title/tt0120735/,"gangster, violence, united kingdom, shotgun, money, gang, debt, drugs, drug dealer, tough guy, dead body, smoking marijuana, friendship between men, liverpool accent, 1990s, corpse, held at gunpoint, punched in the face, bag of money, friendship, gangster comedy, cockney accent, dildo used as weapon, murder, bar, robbery, person on fire, low budget film, knocked out from characters point of view, car, german car, ford car, ford escort, ford granada, ford van, ford transit, british car, rover, rover motor vehicle, character repeats someone else's dialogue, child in jeopardy, heist, man punches a woman, bald man, overhearing a conversation, criminal underworld, mix up, multiple storylines, england, con man, cold blooded, man with afro, mustached man, incompetent character, male protagonist, close up of a female butt, rear entry sex, farce comedy, ends with a freeze frame, child swears, theft, bare chested man, overweight man, hatchet, antique, cardsharp, pun in title, punctuation in title, vomiting, walking, europe, deliberate cruelty, carjacking, tea, wall of tv screens, night, homicide, elevator, black man, anger, slow motion action scene, public phone, alcohol, telephone call, high stakes, high stakes poker game, cocktail, strip show, machismo, accidental killing, rifle, race against time, drug addict, fixed game, based on short film, book catalog, f word, torture, comma in title, six word title"
Gran Torino,https://www.imdb.com/title/tt1205489/,"widower, gang, teenager, street gang, gang rape, war veteran, hmong, korean war veteran, gangster, rape, racism, directed by star, good versus evil, tough girl, ex soldier, ford gran torino, rape and revenge, gran torino, prejudice, old man, car, priest, man boy relationship, elderly protagonist, strong female character, misogyny, grumpy old man, sexist, female doctor, home invasion, pickup truck, shotgun, hmong american, racist as protagonist, heavy smoker, tradition versus modernity, ford torino, teen smoking, finger gun, white male pretending to be black, navel piercing, dysfunctional family, vintage car, murder, death of wife, cousin cousin relationship, urban decay, loner, incest, father son relationship, coughing blood, burned with a cigarette, asian mob, nasty neighbor, bigotry, immigrant, culture clash, catholic, death of friend, birthday, dog, racial slur, incest overtones, handyman, ethnic slur, zippo lighter, anti semitism, racist neighbor, racist insult, racial prejudice, racial intolerance, racial discrimination, bigoted neighbor, racist joke, title spoken by character, surprise ending, villain, hero, heroine, nerd, good man, united states of america, ford f 100, honda civic, pick up, lighter, friendship, weapon, u.s. car, japanese car, driving a car, doorbell, watching tv, male protagonist, ptsd post traumatic stress disorder, neo western, 2000s, 21st century, dramedy drama, domestic drama"
The Third Man,https://www.imdb.com/title/tt0041959/,"post world war two, faking one's death, british noir, american abroad, briton abroad, russian abroad, rubble, fake passport, sociopath, underground, writer, black market, funeral, hospital, penicillin, military police, profiteer, false passport, manhunt, dangerous friend, expatriate, cult favorite, good versus evil, rubble film, night, reference to james joyce, carousel, presumed dead, post world war two austria, military officer, cult film, prater vienna, misery, ruthlessness, car run over, war ruins, villain, evil man, psychopath, american in europe, occupied country, briton in austria, american in austria, american overseas, male criminal, allied occupation of austria, mysterious death, dark secret, darkness, fairground, grave, refugee, forged papers, murder, traveling through a sewer, sewer system, murder investigation, faked death, child hospital, ruins, manhole, shot to death, manhole cover, passport, military occupation, car accident, cuckoo clock, vienna austria, cat, racketeering, author, cemetery, friendship, mistaken identity, ferris wheel, profiteering, actress, zither, forgery, betrayal, chase, sewer, title spoken by character, cult classic, reference to zane grey, reference to shakespeare's hamlet, loss of innocence, movie theater, police officer, circular staircase, theater, steam engine, dutch angle, best friend, afi, military uniform, hardboiled mystery, whodunnit mystery, child in jeopardy, british actor plays a foreigner"
La haine,https://www.imdb.com/title/tt0113247/,"gun, ghetto, trying to steal a car, missed last train, riot, riot police, paris france, police brutality, hate, police violence, trio, thug, street life, gun violence, firearm, class differences, peer group, shot to death, juvenile delinquency, social problem, demolition, plainclothes police officer, running away, early morning, all night long, lack of perspectives, russian roulette, french police, dying young, stroll, underdog, shot in the head, social discontent, animosity, lost police gun, friend, police officer, boxer, coma, revolver, revenge, rooftop, anger, poverty, breakdancer, racism, brutality, arrest, shot in the face, racial slur, drug pusher, drug deal, drug dealing, drug dealer, breakdancing, weapon, violence, parisian suburb, coming of age, teenage boy, cop knocked out, demonstration, afro franco, turntable, low life, anti hero, hip hop music, neo noir, french jew, car damage, punchbag, beating victim, drug addict, cult favorite, drug abuse, drug, foot chase, punching a heavy bag, reference to elvis presley, reference to john f. kennedy, rock paper scissors, reference to pinocchio, hot dog, banlieue, interracial friendship, gangster crime, psychological drama, time in text on screen, 24 hour timespan, bmw the car, beating, police station, chase, looking at oneself in a mirror, skinhead, distrust, sneakers, advertisement, montage, tenement"
In the Name of the Father,https://www.imdb.com/title/tt0107207/,"father son relationship, based on true story, male nudity, ireland, prison, male rear nudity, wrongfully convicted of murder, wrongful conviction, police interrogation, coercive interrogation, false confession, false confession to murder, coerced confession, irish republican army bombing, terror bombing, bombing, courtroom scene, male pubic hair, brief male frontal nudity, lawyer, police raid, homeless man, police corruption, wrongful arrest, false accusation of murder, anti irish bias, psychological manipulation, murder investigation, nitroglycerin, rubber gloves, surrey england, park bench, exculpatory evidence, evidence, withheld evidence, appeal, social commentary, original author as character, crying man, true crime, domestic drama, legal drama, prison drama, tragedy drama, period drama, docudrama drama, pubic hair, naked man covers his crotch, hand over penis, embarrassing nudity, embarrassing male nudity, ira irish republican army, man slaps a man, theft, sheridan and day lewis, pub, police, justice, british renaissance, judicial system, punched in the face, hit with a chair, armored car, tank, maximum security prison, abuse of power, radio, memorial, security camera, surveillance, sociopath, deception, riot police, jigsaw puzzle, rastafarian, marijuana joint, drug dealer, gangster, scotland, what happened to epilogue, death threat, knife, beating, commando raid, cockney accent, snow, city hall, anti hero, kleptomaniac, burglary, prostitute, montage, cigarette lighter, spray can, phone booth, forced to strip, terrorist, london england, jukebox, ferry"
Before Sunset,https://www.imdb.com/title/tt0381681/,"dialogue driven, brief encounter, sequel, enduring relationship, ambiguous ending, one day timespan, simultaneity, lost relationship, catharsis, singing, reference to nina simone, reference to moby dick, park, lingerie, hope, depression, cat, book signing, boat, author, connection, paris france, reunion, long take, guitar, cafe, second part, france, vagina, compact disc, dancing on a table, new york city, cell phone, two hander, male police officer, police officer, minimalism, broadway manhattan new york city, explosion, eiffel tower paris, band the musical group, conversation, mundaneness, linklater and hawke, linklater and delpy, book, train, bookstore, thirty something, reading, american, writer, french, blonde, notre dame cathedral, prostitute, manhattan new york city, waking nightmare, strained relationship, recurring nightmare, recurring dream, new beginning, following a dream, chance meeting, ambiguity, wedding, warsaw poland, waltz, waitress, virginity, vienna austria, unhappiness, umbrella, trappist monk, tourist, therapy, therapist, texas, telephone number, tea, teacher, taxi, sunrise, suffering, storytelling, spirituality, spanking, song, songwriter, singer, sightseeing, sightseeing boat, self help book, seine river, school, scar, sadness, sacre coeur paris, s&m, running"
Mary and Max,https://www.imdb.com/title/tt0978762/,"unlikely friendship, friendship, stop motion animation, asperger's syndrome, adult animation, bisexual male, male nudity, male frontal nudity, forenames as title, reference to sonny and cher, reference to henry viii, pet rooster, pet fish, flirting, typewritten letter, where babies come from, pet snail, reference to albert einstein, reference to stephen hawking, pet cat, parakeet, reference to isaac newton, one eyed cat, reference to i'm ok you're ok, cigarette butt, littering, reference to isaac asimov, boomerang, jury duty, garbage man, former communist, crow, spam, racial slur, childhood flashback, emotional eating, pop rocks, intergluteal cleft, written by director, retirement, cemetery, death of neighbor, metal detector, reference to abba, wedding dress, university graduation, reference to mykonos greece, photograph, reference to new zealand, reference to how to win friends and influence people, throwing a book out a window, valium, apology, homeless man, claymation, kumquat, reference to ferris bueller, reference to audrey hepburn, reference to breakfast at tiffanys, yarmulke, man uses a wheelchair, cigarette smoking, 44 year old, pet, mature animation, gentle cinema, long distance friendship, surrealism, pen pal relationship, inspired by a true story, imaginary person, schizophrenia, paranoid schizophrenia, childhood schizophrenia, hallucination, infantile schizophrenia, sad ending, dark comedy, girl, australian animation, pregnancy, bisexual character, gay character, neighbor neighbor relationship, fish out of water scenario, coming of age drama, for grown ups animation, chocolate, phone book, correspondence, australia, only child, alcoholic mother, birthmark, pen pal, puppet animation, handmade, three word title, voice over narration, twin towers"
Rebecca,https://www.imdb.com/title/tt0032976/,"widower, housekeeper, arson, marriage, painting, love, costume party, marriage proposal, haunted by the past, shyness, based on novel, shipwreck, butler, party, cabin, cancer, hotel, unhappy marriage, upper class, nameless character, fire, terminal illness, murder, devotion, monte carlo, boat, dog, london england, fog, jealousy, blackmail, wealth, cliff, confession, socialite, france, nervousness, newlywed, insecurity, inferiority complex, accidental death, paid companion, title spoken by character, character name in title, one word title, psychological abuse, monogram, obsession, servant, village, pub, betrayal, ballroom dancing, costume ball, investigation, burned alive, family secret, sunken boat, pregnancy, drowning, extramarital affair, doctor, secret from wife, dream, suspense, clumsiness, mental disability, constable, cousin, narration, country estate, national film registry, class differences, cornwall england, cocker spaniel, lesbian subtext, inquest, death obsession, cigarette case, biting fingernails, flare, pipe smoking, menu, climbing in a window, seduction, leitmotif, cigarette smoking, director cameo, home movie, psychological thriller, boathouse, tennis, elevator, family honor, full moon, mirror, fistfight, gothic romance, suicide, deception"
Mr. Smith Goes to Washington,https://www.imdb.com/title/tt0031679/,"washington d.c., filibuster, national film registry, congressional page, u.s. capitol building, guilt, attempted suicide, confession, political boss, senator, landmark, hat, child in jeopardy, fainting, office romance, governor, americana, press club, secretary, perjury, parliamentary procedure, sightseeing, oath, love, legislation, marriage proposal, widow, patriotism, political corruption, u.s. senate, place name in title, politics, mother son relationship, sleep deprivation, telegram, drunkenness, briefcase, u.s. vice president, reporter, train station, media tycoon, idealism, government hearing, father daughter relationship, coin toss, banquet, u.s. congress, speech, naivete, afi, bowler hat, derby hat, compliment, fedora, map, bribery, photographer, elevator, clock, american flag, sarcasm, champagne, martini, cigarette smoking, gettysburg address, blockbuster, clumsiness, letter, punched in the face, flower, boys' camp, newspaper editor, framed for crime, political graft, strawberry preserves, censorship, one against many, cigar smoking, man oblivious to a woman who loves him, pipe smoking, national historic landmark, national monument, political drama, land development, father son relationship, handwriting analysis, assault, deception, newspaper, forgery, crush, carrier pigeon, train, grassroots movement, smear campaign, radio broadcasting, dictation, wisconsin, hard boiled dame, graft"
Hotel Rwanda,https://www.imdb.com/title/tt0395169/,"rwanda, brutality, hatred, mass killing, female rear nudity, hotel, atrocity, heap of corpses, war criminal, ethnic warfare, cruelty, war crime, terror, mass murder, machete, corpse, based on true story, tutsi, watching tv, hate monger, war atrocity, african french, rape, wartime rape, beaten to death, killing, peril, dark haired male, implied murder, mass child murder, betrayal, revelation, dark hair, short haired boy, long haired woman, corruption, short haired man, reference to betrayal, reference to prostitution, suspicion, female full frontal nudity, female frontal nudity, 20th century, southern hemisphere, docudrama drama, refugee, love, militia, hotel manager, 1990s, motivational, territory name in title, country name in title, political criminal, bitch slap, egg yolk, ram, iwa, river, presidential suite, gitarama rwanda, aunt niece relationship, missing person, photograph, prejudice, hate, prime minister, police, rooftop, cigar smoking, hotel staff, gate, sabena airlines, singing, singer, colonel, general, hula hoop, jumping rope, wine, former belgian colony, orphanage, safe, death of president, assassination of president, murder of president, hotel diplomat kigali rwanda, hotel des milles collines kigali rwanda, kigali rwanda, slapped in the face, spy satellite, spy, u.s. embassy, u.s. state department, shame, umbrella, rain, soldier, united nations soldier, air conditioner"
